Código interno;Código de barras;Nome;Preço regular;Promocao;Data termino promocao;estoque;ativo
11398;7896040703727;Limpador Perfumado Agradable Casa & Perfume Frasco 1l;8,55298630390249;;;644;False
11402;7896040703734;Limpador Perfumado Bela Flore Casa & Perfume Frasco 1l;4,90454935482044;;;629;False
10740;7897744502104;Limpador Perfumado Concentrado Citronela Coala Squeeze 120ml;9,06881455252011;;;535;False
10741;7897744502128;Limpador Perfumado Concentrado Eucalipto Citriodora Coala Squeeze 120ml;5,78111439214501;;;479;False
15144;7897744502074;Limpador Perfumado Concentrado Hortelã Coala Frasco 120ml;23,9980986067618;;;344;False
10742;7897744502081;Limpador Perfumado Concentrado Lavanda Coala Squeeze 120ml;13,0953796670615;;;853;False
10225;7896040706292;Limpador Perfumado Sensualidad Casa & Perfume Frasco Leve 1l Pague 900ml;40,0949475290701;;;652;False
10243;;Limpador Pratice Citrus 500Ml;59,9654428049856;;;625;False
11162;7896183301262;Limpador SANOL Jasmine 500ml;8,06418829565514;;;139;False
10717;7896183301064;Limpador SANOL Lavender 500ml;68,155563597837;;;50;False
13422;7896183305833;Limpador SANOL Rose Petals 500ml;11,0086699885009;;;63;False
6356;;Linea Creme De Avela Zero 150G;55,5455302969549;;;943;False
100;;Ling Aurora Frango Grossa Kg;21,1636363369921;;;57;False
101;;Ling Aurora Toscana Kg;17,8984979047767;;;268;False
84;;Ling Calabresa Apimentada Kg;83,9229087849478;;;682;False
303;;Ling Calabresa Aurora Kg;3,86052479225668;;;321;False
8448;;Ling Calabresa Marba 400G Pct;34,865896223392;;;997;False
102;;Ling Calabresa Marba Kg;72,3864758810336;;;436;False
8456;;Ling Calabresa Perdigao 400G;9,15313009461072;;;239;False
15;;Ling Calabresa Perdigao Kg;73,9910865926924;;;228;False
534;;Ling Calabresa Prieto Kg;56,2859467748426;;;466;False
104;;Ling Calabresa Sadia Kg;13,2557379495972;;;147;False
548;;Ling Calabresa Seara Kg;20,3767276515382;;;367;False
271;;Ling Fina Frango Kg;6,35589135656117;;;92;False
107;;Ling Fina Suina Apimentada Kg;27,724754004243;;;480;False
106;;Ling Fina Suina Kg;1,02583995841777;;;773;False
108;;Ling Frigol Toscana;47,5432482526221;;;960;False
8454;;Ling Perdigao 370G Paio;50,817062291698;;;341;False
8455;;Ling Perdigao 400G Portuguesa;37,2248638047052;;;810;False
110;;Ling Perdigao Na Brasa Kg;7,9464241738655;;;1000;False
111;;Ling Perdigao Suina Kg;47,5228087825658;;;501;False
8466;;Ling Sadia Fininha 240G;11,7598193156638;;;469;False
275;;Ling Sadia Suina Kg;1,00158132209709;;;345;False
112;;Ling Sadia Toscana Kg;45,564157412626;;;767;False
545;;Ling Seara Fininha Def Kg;2,65811654071425;;;59;False
530;;Ling Seara  Frango Grossa Kg;0,857495798839077;;;638;False
113;;Ling Seara Kg;5,70797929018615;;;238;False
515;;Lingua Suina Salgada;6,82743625001323;;;395;False
13571;7894904016051;Linguiça Fininha SEARA Defumada 215g;18,5322609124863;;;822;False
15332;7897268100350;Linguica Marba Fininha Def. 215G;6,99570747808944;;;629;False
14646;7891515525729;Linguiça Paio Sadia 370g;2,97257723469755;;;462;False
14522;7891515524630;Linguiça Portuguesa Sadia 400g;48,2338268403959;;;42;False
12545;7891527066173;Linguiça de Frango com Queijo e Bacon Congelada Copacol Pacote 600g;20,0534813942006;;;31;False
12849;;Linha Corrente Branca Use Util;6,46546582368236;;;891;False
12850;12850;Linha Corrente Preta Use Util;45,0751942811245;;;104;False
15564;7897517904203;Lixa P/ Pes Madeira;36,4717799180599;;;865;False
8263;;Lixa P/ Unhas Use Util 6Un;2,31555186730233;;;576;False
8265;71603001480;Lixa Trim Safira Metal;22,5343328166027;;;796;False
13645;;Lixeira Plasmont Basculante 3,6Lt Dec Re;13,2509706338007;;;644;False
13646;;Lixeira Plasmont Basculante 7Lt Dec Ref;0,968020737920048;;;555;False
10113;;Locao Cremosa Hid Bebe Vida 200Ml;63,4541023204312;;;247;False
10093;7891010014803;Loção Deo-Hidratante Maciez Prolongada Johnson's Body Lotion Frasco 200ml;1,16266140763944;;;420;False
10091;7891010877934;Loção Deo-Hidratante Pele dos Sonhos Corporal Johnson's Body Lotion Frasco 200ml;4,15274237782338;;;420;False
13375;7891037008434;Loção Desodorante Hidratante Dove Nutrição Toque Leve Frasco 200ml;13,0348126040599;;;832;False
13277;7891150037182;Loção Desodorante Hidratante Leite de Amêndoas e Flor de Hibisco Dove Delicious Care Frasco 200ml;14,2715133991254;;;24;False
13372;7891150037205;Loção Desodorante Hidratante Manteiga de Karité e Baunilha Dove Delicious Care Frasco 200ml;6,47307292332315;;;557;False
14930;7898489514551;Loção Hidratante Davene BEBÊ VIDA 200ml;10,5846296679905;;;464;False
11364;7897042010431;Loção Hidratante Skala Love Intense 400Ml;21,8132974218279;;;74;False
10115;10115;Locao Jonsons Baby 200Ml;42,5119496113325;;;696;False
15547;7896235353263;Loção de Limpeza LEITE DE COLONIA Final Fant 100ml;28,3196998122181;;;922;False
10119;7896235353249;Loção de Limpeza LEITE DE COLONIA Original 100ml;1,04736974490176;;;351;False
10117;7896235353287;Loção de Limpeza Tempo de Amar Leite de Colônia Frasco 100ml;37,20281834101;;;576;False
15546;7896235353300;Loção de Limpeza Toque de Carinho Leite de Colônia Frasco 100ml;46,8483386583891;;;430;False
308;;Lombo Cong Sadia Kg;30,2044814661635;;;261;False
157;;Lombo Suino Fresco;3,61257266243473;;;987;False
488;;Lua Cheia Creme Kg;0,569148955575405;;;607;False
505;505;Lua De Mel Doce De Leite Kg;0,594205254018846;;;232;False
11061;;Lub Perola 300Ml;76,6294928464667;;;477;False
11616;7891344001517;Lubrax Top Turbo Cl4 15W40 1L;13,7208829233131;;;731;False
13647;;Lubrificante Loctite 300Ml Super Lub;66,0313883733624;;;369;False
15386;7891344013886;Lubrificante Mineral Essencial SL 20W-50 Petrobras Lubrax Frasco 1l;62,6459115233462;;;755;False
11076;;Lubrificante Sj Potenza 1Lt;13,7577071939734;;;346;False
11062;;Lubrificante Three Bond 300Ml;21,1303390074554;;;218;False
10679;;Lustra Moveis Bryo 200Ml Alfazema;6,20946025394364;;;708;False
10680;;Lustra Moveis Bryo 200Ml Jasmin;35,7266031634141;;;123;False
10681;;Lustra Moveis Bryo 200Ml Lavanda;28,3687369138857;;;628;False
10682;;Lustra Moveis Destac 200Ml Lavanda;6,2041806479191;;;330;False
11234;7896183300883;Lustra Móveis Sanol Lavanda 200ml;73,9907489352638;;;389;False
12773;7896771260858;Luva 3/4 Use Util;4,33585175055044;;;516;False
13648;;Luva Desvartavel 100 Un;21,4361938640715;;;512;False
12527;;Luva Latex Sanro Plus G;27,8881428045257;;;571;False
12528;;Luva Latex Sanro Plus M;71,1704657103078;;;740;False
12772;;Luva Latex Sanro Plus P;7,2496710947415;;;577;False
12529;;Luva Latex Sanro Top G;0,503110664794657;;;813;False
12856;7896243100910;Luva Latex Sanro Top G Verde;4,94364131056062;;;270;False
15154;7898941898915;Luva Latex Talge 100Un G;14,3623127435304;;;177;False
15155;7898941898908;Luva Latex Talge 100Un M;0,159490015432742;;;994;False
15156;7898941898892;Luva Latex Talge 100Un P;51,8830154712306;;;12;False
12774;;Luva Lr 3/4 Pop;3,3272755647373;;;221;False
12775;12775;Luva Lr 3/4 X 1/2 Pop;22,62051494089;;;261;False
11063;;Luva Pelucia Monza;1,26947421670418;;;494;False
13649;;Luva Vinil;33,5677898553375;;;818;False
12530;;Luva Vinil Grande Po Talge;46,8096986200055;;;898;False
5753;5753;Mac Adria 500G Argola;3,83530402263652;;;736;False
5754;;Mac Adria 500G Ave Maria;42,9432850303383;;;392;False
5756;;Mac Adria 500G Caracol;24,7636561441421;;;923;False
5758;;Mac Adria 500G Espaguete 8;71,80987516984;;;191;False
5759;;Mac Adria 500G Espiral;62,5247649783649;;;744;False
5763;;Mac Adria 500G Nhoque;16,6336256808739;;;137;False
5765;;Mac Adria 500G Padre Nosso;1,6407472604451;;;270;False
5766;;Mac Adria 500G Parafuso;18,3128544325946;;;391;False
5767;;Mac Adria 500G Pena;48,9693428348333;;;834;False
13650;;Mac Andes Talharim 500G;25,4817790053334;;;714;False
12341;;Mac Espaguete 500G Cesta Basica;10,722401074543;;;6;False
5783;;Mac Flor De Lis 500G Espaguete;4,17803482711625;;;135;False
5784;5784;Mac Flor De Lis 500G Parafuso;65,007262141539;;;319;False
5844;;Mac Inst Nissin 500G Espag Yakissoba;11,3062285746991;;;867;False
5845;5845;Mac Inst Nissin 500G Espg Vermelho;48,5648434691485;;;767;False
5830;;Mac Inst Nissin 80G Feijao;4,61431090076172;;;867;False
5846;;Mac Inst Nissin Carne;8,23151701108358;;;989;False
5847;;Mac Inst Nissin Galinha;38,8841564396737;;;774;False
5848;;Mac Inst Nissin Galinha Caipira;45,2667251540518;;;355;False
5843;;Mac Inst Nissin Kit 510G Gratis 1;14,7387499994021;;;687;False
5849;;Mac Inst Nissin Monica 80G  Carne;27,9884865716029;;;225;False
5851;;Mac Inst Nissin Monica 80G Galinha Suave;59,4983191581014;;;211;False
5850;;Mac Inst Nissin Monica 80G  Tomate;6,23320181216811;;;122;False
5852;5852;Mac Inst Nissin Yakissoba;5,07484628833775;;;288;False
15138;7898940999590;Mac Inst Outback 80G Carne;35,5730777617843;;;856;False
15137;7898940999583;Mac Inst Outback 80G Galinha Caipira;22,0736779226694;;;292;False
5853;;Mac Inst Qualita 85G Carne;1,54386920819441;;;197;False
11855;7895000319046;Mac Inst Qualita 85G Galinha Caipira;69,0385597504548;;;581;False
12109;7895000319077;Mac Inst Qualita 85G Legumes;5,38627600092372;;;766;False
5856;;Mac Inst Qualita 85G Quatro Queijos;12,5968222151809;;;575;False
5857;;Mac Inst Talharim 100G Bolonhesa;14,0344298793309;;;416;False
5860;;Mac Inst Talharim 100G Carne E Tomate;43,4012380014359;;;112;False
5861;;Mac Inst Talharim 100G Frango;4,28760645013868;;;278;False
5786;;Mac Liane 1 Kg Espagueti Papel;5,56762731542712;;;829;False
5793;;Mac Liane Especial 500G Gravata;4,08857684831318;;;450;False
5795;;Mac Liane Parafuso 500G;15,1971623256597;;;664;False
5798;;Mac Orquidia 500G Parafuso;83,3358139934638;;;467;False
5799;;Mac Petybon 500G Ave Maria;14,6575081565506;;;910;False
5800;;Mac Petybon 500G Espagueti N8;31,8061731125148;;;43;False
5802;;Mac Petybon 500G Furadinho;12,8517460120813;;;896;False
5803;;Mac Petybon 500G Fusilli;22,9041201142437;;;639;False
5805;;Mac Petybon 500G Ninho;9,92276152991924;;;398;False
5807;5807;Mac Petybon 500G Parafuso;2,93403638282902;;;832;False
5808;;Mac Petybon 500G Pena;22,5101556575962;;;683;False
11862;7895000327942;Mac Qualita 500G Parafuso;11,7326422795903;;;778;False
330;;Maca Especial Kg (Pequena);36,7053719777883;;;341;False
373;;Maca Fuji Kg;20,0120905456781;;;748;False
14215;7896304000173;Maça Gala 1Kg Lili;13,3582087304868;;;1;False
48;48;Maca Gala Kg;74,1718242260595;;;214;False
314;314;Maca Red Kg;0,781481437385647;;;963;False
11315;7896304000012;Maçã TURMA DA MÔNICA Pacote 1Kg;43,1669671049497;;;121;False
11399;7896080840024;Macarrão Espaguete LIANE Sêmola Com Ovos 1Kg;4,71881740792961;;;268;False
15519;7896327514510;Macarrão Instantâneo APTI Lámen Galinha Caipira 85g;4,77773549371752;;;691;False
15518;7896327514534;Macarrão Instantâneo APTI Lámen Galinha Caipira 85g;13,6667946856314;;;244;False
13686;7891079013120;Macarrão Instantâneo Bolonhesa Nissin Cup Noodles Copo 72g;0,214990774815242;;;340;False
15443;7891079013458;Macarrão Instantâneo Camarão com Alho Nissin Miojo Pacote 85g;84,9925592389809;;;421;False
15446;7891079013793;Macarrão Instantâneo Canja de Galinha Turma do Chico Bento Nissin Miojo Pacote 75g;6,01941463002668;;;559;False
14279;7891079013267;Macarrão Instantâneo Carbonara Nissin Talharim Pacote 99g;11,7819988669004;;;754;False
13690;7891079013052;Macarrão Instantâneo Carne Defumada Nissin Cup Noodles Copo 69g;8,37059860457042;;;292;False
14275;7891079013083;Macarrão Instantâneo Costela com Molho de Churrasco Nissin Cup Noodles Copo 68g;0,313341365104786;;;579;False
5822;7891079013038;Macarrão Instantâneo Galinha Caipira Nissin Cup Noodles Copo 69g;61,1757659697326;;;388;False
12698;7891079013021;Macarrão Instantâneo Galinha Caipira Nissin Lámen 85g Cada 4 Unidades Grátis 1 Pacote;6,21711474631041;;;470;False
11772;7891079012987;Macarrão Instantâneo Galinha Caipira Nissin Lámen Pacote 510g 6 Unidades;15,3292831272413;;;465;False
15798;7891079013069;Macarrão Instantâneo Galinha Caipira Picante Nissin Cup Noodles Copo 68g;25,7241857990261;;;817;False
15508;7896205772735;Macarrão Instantâneo Lámen Carne Adria Pacote 85g;5,73481245238249;;;991;False
15506;7896205774203;Macarrão Instantâneo Lámen Galinha Adria Pacote 85g;36,5936952020862;;;265;False
15507;7896205772742;Macarrão Instantâneo Lámen Galinha Caipira Adria Pacote 85g;57,489858456251;;;115;False
13309;7891000811504;Macarrão Instantâneo MAGGI Galinha Caipira 85g;16,6175983449555;;;906;False
15445;7891079011478;Macarrão Instantâneo Mexicano Nissin Miojo Lámen Hot Pacote 85g;50,6140979452925;;;152;False
14274;7891079013250;Macarrão Instantâneo Pesto Nissin Talharim Pacote 99g;39,2253358602934;;;674;False
14276;7891079013113;Macarrão Instantâneo Queijo Cheddar Nissin Cup Noodles Copo 69g;0,327012025308196;;;6;False
15791;7891079013106;Macarrão Instantâneo Yakissoba Tradicional Nissin Cup Noodles Copo 70g;28,9827917917805;;;141;False
12357;7896080820910;Macarrão LIANE 500g Sêmola Gravata;12,9103980783922;;;311;False
10918;7896024735812;Macarrão com Ovos Bichinhos Piraquê Pacote 500g;5,12910673630461;;;213;False
13799;7898951850064;Macarrão com Ovos Espaguete 8 Barilla Pacote 500g;0,872261157905595;;;573;False
12403;7898951850071;Macarrão com Ovos Espaguetinho 9 Barilla Pacote 500g;5,59775178010386;;;562;False
10917;7896024735713;Macarrão com Ovos Letrinhas Piraquê Pacote 500g;20,2193255694807;;;728;False
12406;7898951850118;Macarrão com Ovos Parafuso Barilla Pacote 500g;29,1530152079929;;;627;False
12407;7898951850095;Macarrão com Ovos Penne Barilla Pacote 500g;55,4616490779506;;;919;False
12404;8076809572033;Macarrão de Sêmola Espaguete 5 Barilla Caixa 200g;15,7232061036194;;;590;False
15510;8076800195057;Macarrão de Sêmola Espaguete 5 Barilla Caixa 500g;28,1670545318616;;;786;False
14311;7891150062344;Macarrão de Sêmola Espaguete Knorr Pacote 500g;38,2033294251856;;;150;False
12405;8076809575560;Macarrão de Sêmola Grano Duro Integral Espaguetini Barilla Caixa 500g;6,61124755885798;;;109;False
14312;7891150062382;Macarrão de Sêmola Parafuso Knorr Pacote 500g;6,81247838241332;;;864;False
13797;8076809572057;Macarrão de Sêmola Penne Rigate 73 Barilla Caixa 200g;75,5063975610811;;;36;False
11600;7896205788057;Macarrão de Sêmola com Ovos Furado 5 Adria Pacote 500g;38,8021519857365;;;925;False
15150;7891515535186;Mac'n Cheese Cheddar & Bacon Sadia Pote 350g;0,424812682130261;;;796;False
15095;7891515535179;Mac'n Cheese Cheddar & Calabresa Sadia Pote 350g;26,7693818218527;;;141;False
15572;7891515535193;Mac'n Cheese Cheddar Sadia Pote 350g;20,403566510917;;;957;False
11212;7891700206921;Maionese Arisco Pote 500g;20,0356401518223;;;393;False
14555;7891080803918;Maionese Caseira Soya Pote 500g;0,907805450116869;;;702;False
11690;7897517205508;Maionese FUGINI Sachê 200g;37,6304223445034;;;300;False
5613;;Maionese Fugini C/ Bico 200G;54,4869772045569;;;763;False
5614;;Maionese Hellmanns 200G Sc;5,82703853990679;;;25;False
5615;;Maionese Hellmanns 250G;7,32304887245002;;;954;False
5617;;Maionese Hellmanns 500G;0,627722240302797;;;180;False
5618;;Maionese Hellmanns 550G Sache;3,96971301667838;;;247;False
12261;7894000050737;Maionese Light Hellmann's Pote 250g;72,6611829724314;;;618;False
13586;7894000050720;Maionese Light Hellmann's Pote 500g;4,66098217826532;;;461;False
14448;7894000050539;Maionese Limão Hellmann's Pote 500g;39,4681572735495;;;637;False
5622;;Maionese Maria 500G;45,1599421863817;;;623;False
5623;5623;Maionese Mesa 250G;54,1678370715657;;;906;False
5624;;Maionese Mesa 500G;57,431115278176;;;586;False
11844;7895000357413;Maionese Qualita 500G;65,0839607271922;;;767;False
5627;;Maionese Quero 200G Sc;69,6880719684065;;;836;False
13233;7896102584998;Maionese Quero Pote 495g;85,8779281783838;;;551;False
5631;;Maionese Vigor 200G Sache;33,7648912357042;;;672;False
13782;7896033221191;Mamad. Lillo Fiona Desenhos Sil 240Ml 800420 Azul Un;3,83733546511132;;;990;False
13781;7896033221351;Mamad. Lillo Fiona Desenhos Sil 240Ml 800420 Azul Un;2,35287046839361;;;424;False
13778;7896033221368;Mamad. Lillo Fiona Desenhos Sil 240Ml 800430 Rosa Un;26,5828590061436;;;222;False
15779;7896699014335;Mamad. Lolly Orto 240 Ml Azul;34,8007938284947;;;885;False
15778;7896699014359;Mamad. Lolly Orto 240 Ml Rosa;41,8552178472762;;;665;False
14195;7896033211277;Mamadeira Azul Divertida 260ml Lillo;2,20473503490426;;;493;False
14192;7896033211253;Mamadeira Azul Divertida 260ml Lillo;23,4175280269756;;;279;False
13777;7896033221207;Mamadeira FIONA Silicone Redondo 240ml R:801830;0;;;440;False
13775;7896033221085;Mamadeira Fiona 120Ml Silicone Rosa;18,5785428707739;;;367;False
13788;7896033221030;Mamadeira Fiona 50Ml Miniform Latex Azul;17,9684760543938;;;678;False
13769;7896033221078;Mamadeira Fiona Azul 120Ml;6,98763774308056;;;85;False
13787;7896033221047;Mamadeira Fiona Rosa 50Ml;6,34330520911639;;;180;False
10514;7898490557400;Mamadeira Fly 150Ml;20,4646468586944;;;675;False
10475;7898490555383;Mamadeira Fly 80Ml;0,404113039105423;;;151;False
12157;7898490555116;Mamadeira Fly 80Ml Colors;31,4340956830911;;;642;False
14402;7896699025423;Mamadeira Lolly 220Ml Clean Silicone Azul Red;5,45150744209561;;;343;False
14401;7896699025447;Mamadeira Lolly 220Ml Rosa;0,667823116310705;;;322;False
14973;7896699029223;Mamadeira Lolly 300Ml Azul;36,236514774107;;;884;False
14972;7896699029247;Mamadeira Lolly 300Ml Rosa;3,60307096668021;;;262;False
15777;7896699015455;Mamadeira Mini  50Ml Lolly Azul;26,5521795654966;;;270;False
10952;;Mamadeira Murano 300Ml Gorducha;65,8592072978311;;;83;False
10953;7898557241136;Mamadeira Murano 80Ml;9,46128004680078;;;138;False
12692;7898557241402;Mamadeira Murano 80Ml Bico Orto;9,65041632314275;;;102;False
10955;10955;Mamadeira Murano Cinturada 300Ml;15,6994878110281;;;180;False
10956;7898557241112;Mamadeira Murano Floresta Oceano 150Ml;3,55440661895975;;;162;False
10957;;Mamadeira Murano Gorducha 300Ml;34,8531500969661;;;162;False
12691;7896982905395;Mamadeira Pepeta C/ Alca 150Ml;10,9043054762169;;;764;False
10954;7896982905388;Mamadeira Pepeta C/ Alca 240Ml;71,4838255427861;;;664;False
14194;7896033211284;Mamadeira Rosa Divertida 260ml Lillo;0;;;259;False
14193;7896033211260;Mamadeira Rosa Divertida 260ml Lillo;19,8694367397147;;;812;False
13971;;Mamao Formosa Kg;56,8622525673213;;;788;False
49;;Mamao Papaya Un;13,5989048632676;;;842;False
10958;7898557241235;Mamd Murano Chuquinha 40Ml;16,3738573970378;;;780;False
394;7898931324035;Mandioca A Vacuo 1Kg;16,5018161688938;;;987;False
15433;7898582040018;Mandioca Arrico 1Kg;27,5998375010652;;;15;False
318;;Mandioca Descascada Kg;21,2533417660294;;;499;False
50;;Mandioca Kg;41,2281229003525;;;504;False
13651;;Mandioca Seara 1Kg;14,14306970874;;;523;False
51;;Mandioquinha Aipim Kg;0,159371111595117;;;134;False
52;;Manga Bourbon Kg;44,5990793911172;;;911;False
179;;Manga Espada Kg;71,2766840472222;;;973;False
446;;Manga Keitt Kg;69,9493156252225;;;994;False
420;420;Manga Ourinho Kg;0,37203228203182;;;523;False
315;;Manga Palmer Kg;6,49025657404819;;;65;False
523;;Manga Rosa Kg;50,2766981139488;;;417;False
54;;Manga Tommy Kg;78,3731190860699;;;172;False
377;;Mangostin Un;37,0834330296151;;;82;False
12852;;Mangueira Para Gas 1,20M C/Bracadeira Us;31,394293937242;;;800;False
14262;7896572305611;Mangueira Poliflex 15M Cristal;67,0264149064671;;;5;False
13652;;Mangueira Sunflex Trancada 15M Cristal;4,38613201105585;;;117;False
11247;;Manjar De Coco Saint 1L Calda De Ameixa;2,23645428739973;;;727;False
11248;;Manjar De Coco Saint 1L Calda F Verm;33,9328176933706;;;768;False
10018;7898960166378;Manjericao;9,95720183840185;;;789;False
5344;;Manjericao Cordeiro 6G;46,3652199154575;;;999;False
14392;7898936093479;Manjericao Semeador 10G;1,79987837150955;;;706;False
11497;;Mantega Aviacao 200G Lata;3,39599479508752;;;584;False
11498;;Manteiga Aviacao 200G Pote;0,0510668048966584;;;690;False
11502;;Manteiga Aviacao 200G Tablete;20,1369936874437;;;523;False
8179;;Manteiga Cacau Pharma 3,5G;94,9099549395073;;;910;False
10305;7896051135128;Manteiga Extra com Sal Itambé 200g;51,232424105013;;;1000;False
12526;7898270340048;Manteiga Paumo 200G Pote;3,36872476405019;;;712;False
15575;7898924049365;Manteiga RELIQUIA DA CANASTRA Com Sal 200g;51,9163138454393;;;897;False
10304;7896051135456;Manteiga de Primeira Qualidade com Sal Itambé Pote 200g;27,1724574424519;;;580;False
14298;7896066804354;Manteiga de Primeira Qualidade com Sal Teixeira Pote 200g;75,0597689185516;;;994;False
14299;7896066804361;Manteiga de Primeira Qualidade com Sal Teixeira Pote 500g;20,0088288322483;;;484;False
14564;7896030519635;Manteiga de Primeira Qualidade com Sal Tirolez Pote 200g;0,834464893505807;;;517;False
15004;7896331100136;Manteiga sem Sal Aviação 200g;23,1912769353359;;;669;False
14752;7896331100389;Manteiga sem Sal Aviação Pote 200g;3,4580427471508;;;137;False
53;;Maracuja;11,3962283488617;;;650;False
8378;;Marca Texto 2Un;47,8006324340385;;;525;False
8379;;Marcador Pincel Lila Permanente;25,1613649708736;;;170;False
11470;;Marg Delicia 250G C/Sal;16,1558416267869;;;769;False
11457;11457;Marg Delicia 500G Com Sal;27,3162682185161;;;484;False
11458;;Marg Delicia 500G Sem Sal;2,63814298291891;;;544;False
11479;;Marg Doriana 1Kg C/Sal;17,1031934420954;;;331;False
11471;11471;Marg Doriana 250G Com Sal;2,73024272846949;;;29;False
11472;;Marg Doriana 250G Sem Sal;21,3696405256069;;;392;False
11461;;Marg Doriana 500G Com Sal;25,9614603472742;;;480;False
11480;;Marg Qualy 1Kg Com Sal;53,0946281348661;;;124;False
11474;;Marg Qualy 250G S/ Sal;6,33728765009683;;;164;False
11463;;Marg Qualy 500G Com Sal;16,7327134405857;;;461;False
11464;11464;Marg Qualy 500G S/ Sal;19,5550329489303;;;54;False
15598;7891515548889;Margarina Claybom Sabor Manteiga 500g;36,3786024401345;;;579;False
14935;7891515410315;Margarina Cremosa com Sal Claybom Pote 1kg Embalagem Econômica;30,8978794570298;;;763;False
14833;7891515901059;Margarina Cremosa com Sal Claybom Pote 500g;88,9899412450662;;;49;False
11473;7891515537531;Margarina Cremosa com Sal Qualy Pote 250g;59,3274954264798;;;42;False
11812;7894904571963;Margarina Cremosa sem Sal Doriana Pote 500g;13,5557314263067;;;37;False
15067;7891999011039;Margarina Manteiga com Sal Vigor Pote 500g;22,0483880145963;;;509;False
15125;7891999010995;Margarina Manteiga sem Sal Vigor Pote 500g;39,5229537013218;;;845;False
13483;7896279600507;Margarina Prime com Sal 500G;13,546613857137;;;376;False
11482;;Margarina Qualy 250G Light C/Sal;15,5142338795304;;;203;False
11477;;Margarina Qualy 250G Mult Graos;0,381660573303166;;;636;False
15268;7891080112829;Margarina com Sal Delícia Supreme Pote 250g;34,4823955417934;;;446;False
15228;7893000081628;Margarina com Sal Qualy Aéra Pote 250g;38,3721281931145;;;374;False
15234;7893000084360;Margarina com Sal Qualy Aéra Pote 500g;27,3031375466424;;;863;False
6530;;Maria Mole Breztke Coco 50G;1,34101423190235;;;852;False
6339;;Maria Mole Melare 100G;19,3320072166568;;;304;False
13653;;Marmita Incoplast 3 Divisoes Ref 6646;0,218142298795741;;;959;False
13654;;Marmita Termica Nerko N 14;19,922172338922;;;444;False
12484;7898591454592;Marshmallow FINI Camping 250g;45,8382734180352;;;837;False
13807;7898075960106;Martelo Para Bife;35,4485865839482;;;540;False
13655;;Maruchan 64G Carne;1,13422041518093;;;99;False
13656;;Maruchan 64G Galinha;8,8625112896967;;;109;False
15536;7898466604879;Masc Isacare Purificacao 300G;6,14158093340947;;;868;False
15545;609963000005;Mascara Amarela 100% Algodao 1 Unid;18,6269899084106;;;128;False
15544;619205048184;Mascara Azul 100% Algodao 1 Unid;26,4126454020334;;;152;False
15543;7898612202157;Mascara Descatavel Branca Pc 10 Unid;8,81009418860548;;;152;False
15542;602883022300;Mascara Duck Preta Pc 3 Unid;72,1635463258941;;;876;False
11669;7898524347908;Máscara Maionese Light Salon Line To de Cacho Pote 500g;8,27309504219825;;;470;False
11332;7898623951532;Máscara Maionese Salon Line To de Cacho Pote 500g;19,9232438183726;;;583;False
11397;7896279114820;Máscara Muriel Alisena Tradicional Pote 500g;37,9450272293413;;;880;False
15264;619205050262;Mascara Protecao Reutilizavel Algodao;37,6122518249515;;;311;False
12826;7891200008971;Massa Adesiva Epóxi Loctite Durepoxi Blister 100g;51,6226994409406;;;355;False
10702;7896067719718;Massa Automotiva Perola 500G;8,10306360840041;;;820;False
12630;7898944067080;Massa Inhoque 500G Dona Nara;51,2204319640813;;;626;False
5816;;Massa Kirin Seca Yakissoba 500G;16,1250340477081;;;315;False
5817;;Massa Lasanha Adria 500G;28,955554789919;;;403;False
8380;;Massa Lila Para Modelar;30,005815562016;;;257;False
11285;7898944067059;Massa P/ Pizza 280G Dona Nara;1,50859307842419;;;909;False
11646;7898944067219;Massa P/ Pizza 300G Dona Nara;43,7074028959383;;;369;False
11455;7898944067103;Massa P/ Pizza 600G Dona Nara;1,75273331044411;;;489;False
11349;;Massa Pao De Queijo 15G Pc 4Kg;40,2953711812532;;;726;False
11447;;Massa Pastel Dona Nara 1Kg;3,37193921095685;;;941;False
14884;7898944067110;Massa Pastel Dona Nara 2Kg;24,6447277173176;;;47;False
11448;;Massa Pastel Dona Nara 500G;17,8789738888506;;;124;False
11449;;Massa Pastel Dona Nara 500G Disco;63,712393995723;;;58;False
15377;7896228100140;Massa Pastel Massa Leve Discao 500G;16,6148301823789;;;672;False
13798;7898951850217;Massa de Sêmola com Ovos para Lasanha Barilla Pacote 200g;9,35770212746607;;;168;False
14821;7896205774128;Massa para Lasanha Adria Pacote 200g;3,57286134351145;;;541;False
10518;7896216100626;Massa para Lasanha Mezzani Pacote 400g;17,7095054810264;;;681;False
15705;7896216100053;Massa para Minipizza Mezzani Pacote 400g;29,853893283183;;;275;False
15378;7896228100133;Massa para Pastel Cumbuca MASSA LEVE 200g;15,5166240011223;;;910;False
12592;7896216100169;Massa para Pizza Mezzani Pacote  300g;1,38714601144501;;;842;False
15256;7896181502357;Massas San Vito Speciale Caseiro Talharim N2 500g;40,7223852358736;;;243;False
12776;7896181502333;Massas San Vito Specialy Caseiro Lasanha 500g;4,35485733188246;;;296;False
10440;;Matabicheiras 500Ml Forte Sv;31,0302643278482;;;820;False
6108;;Maxi Bauducco 30G Chocolate;7,90574552400157;;;855;False
6262;6262;Maxi Bauducco 30G Goiaba;20,8134950819776;;;785;False
9062;;Maxixe;28,3931602811433;;;747;False
